2020-05-06 01:25:34.269715 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.270038 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.270370 | 0x00007fecd6d2e740 | info | Currently serving echo requests on path: /echo
2020-05-06 01:25:34.270730 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.271031 | 0x00007fecd6d2e740 | info | POST /echo HTTP/1.0 200 1477
2020-05-06 01:25:34.271380 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.288784 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.289122 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57454
2020-05-06 01:25:34.289529 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.289812 | 0x00007fecd6d2e740 | info | Currently serving echo requests on path: /echo2
2020-05-06 01:25:34.290088 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.290382 | 0x00007fecd6d2e740 | info | GET /echo2 HTTP/1.1 200 99
2020-05-06 01:25:34.621453 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.621953 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57456
2020-05-06 01:25:34.622395 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.622946 | 0x00007fecd6d2e740 | error | Request is bad. Invalid request, shutting down session.
2020-05-06 01:25:34.623362 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.641358 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.641879 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57458
2020-05-06 01:25:34.642283 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.642759 | 0x00007fecd6d2e740 | error | Request is bad. Invalid request, shutting down session.
2020-05-06 01:25:34.643180 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:49.933575 | 0x00007fecd6d2e740 | info | Program terminated with SIGINT
